ConsecutiveNumber,CruiseID,StationID,Net_index,Date,Longitude,Latitude,target_organisms,target_org_code,Gear,operation_mode,sizerangeminimum_g,sizerangeMax_g,size_range_minimum_micron,size_range_maximum_micron,Catching_Depth_max_m,Catching_Depth_min_m,Biomass_determination,Contact_Person,filtered_volume_m3,day_night,SST_model,primprod,salinity,O2_dissolved,pH,chla_model,nitrate_model,silicate_model,SST_C_insitu,Temperature_C_insitu,Salinity_insitu,Oxygen__umol_kg_insitu,Chlorophyll__mg_m3_insitu,Nitrate__uM_L1_insitu,log_mm3_individual_insitu,-10.2041199826559,-9.90308998699194,-9.60205999132796,-9.30102999566398,-9,-8.69897000433602,-8.39794000867204,-8.09691001300806,-7.79588001734408,-7.4948500216801,-7.19382002601611,-6.89279003035213,-6.59176003468815,-6.29073003902417,-5.98970004336019,-5.68867004769621,-5.38764005203223,-5.08661005636825,-4.78558006070427,-4.48455006504029,-4.1835200693763,-3.88249007371232,-3.58146007804834,-3.28043008238437,-2.97940008672038,-2.6783700910564,-2.37734009539242,-2.07631009972843,-1.77528010406445,-1.47425010840047,-1.17322011273649,-0.872190117072509,-0.571160121408528,-0.270130125744547,0.0308998699194346,0.33192986558341,0.632959861247397,0.933989856911378,1.23501985257536,1.53604984823934,1.83707984390332,2.1381098395673,2.43913983523128,2.74016983089526,3.04119982655924,3.34222982222323,3.64325981788721,3.94428981355119,4.24531980921517,4.54634980487915,4.84737980054313,5.14840979620711,5.4494397918711,5.75046978753507,6.05149978325976,6.35252977892375,slope,Std.Error,minimum,maximum,comment,Conductivity_Mathilde,Salinity_Mathilde,Oxygen_Mathilde,AOU_Mathilde,MLD_Mathilde,Phosphates_Mathilde,Silicates_Mathilde,Temperature_Mathilde,Nitrates_Mathilde,Biomass_phytoplankton__ug_m3,,,,,,,,,,,,,
2840,sn010_2016_m131,1422,c_m131_090,16.11.09,13.5,-22.99833,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,228,1,Estimated,from,Biovolume,Rainer,Kiko,1.66815,Day,16,1929.73,35,5,8.194,0.176441,4,7,14.0532,12.8991524444444,35.134572,107.330133333333,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,218587.550504411,106098.291072049,45498.3128197062,41459.7725305317,20244.9310415904,11976.5830011077,7583.16204926476,2755.11206071662,1474.87340063015,513.476619876226,126.010251538711,22.7521901763714,8.14213124578899,3.16950490815801,2.70245654578466,2.43123121266489,0.610876978979077,,,,,,,,,,,,,,,-1.21221,,,,,4.41686773300171,35.0126876831055,0.24201725423336,-5.74018096923828,38.0720901489258,0.42644926905632,3.73826956748962,15.804609298706,8.01565837860107,NaN,,,,
2841,sn010_2016_m131,1425,c_m131_091,16.11.09,12.31597,-22.99833,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,349,1,Estimated,from,Biovolume,Rainer,Kiko,2.27799,Day,17.124,1233.35,35,5,8.193,0.105158,4,6,14.5184,12.3745688953488,35.0893563953488,93.5154360465116,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,185544.789546566,105063.028184146,42264.2251518444,35965.6269276894,17663.1614930528,10965.4805193588,6759.46464789542,2513.81557645586,1769.92986278587,920.200020823438,334.161955312359,77.9071202682223,21.4344125799513,11.7330102611379,4.29565871221792,1.32798418103197,,1.48319665712109,,,,,,,,,,,,,,-1.09695,,,,,4.47694492340088,35.1299018859863,0.229656800627708,7.55247974395752,41.0059928894043,0.454387634992599,2.59729790687561,16.3926906585693,8.29737567901611,NaN,,,,
2842,sn010_2016_m131,1427,c_m131_092,16.11.09,13.14967,-22.99833,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,305,1,Estimated,from,Biovolume,Rainer,Kiko,2.76012,Day,16,1528.38,35,5,8.194,0.155483,4,6.9467,14.7477,12.6849157190635,35.1306698996655,92.7558862876254,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,165443.030060756,87019.0770302449,34376.5279095417,30467.8420212224,14776.8622637827,8708.03278502818,4887.92488523505,1505.12539129721,796.273722971195,294.122502858185,73.0392623855593,14.4117162595081,9.0417100332723,3.19244938476008,1.26224452568173,,2.05082302693602,0.938860693063953,,,,,,,,,,,,,,-1.14341,,,,,4.41686773300171,35.0126876831055,0.24201725423336,-5.74018096923828,38.0720901489258,0.42644926905632,3.73826956748962,15.804609298706,8.01565837860107,NaN,,,,
2843,sn010_2016_m131,1429,c_m131_093,16.11.09,13.05012,-22.99833,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,401,2,Estimated,from,Biovolume,Rainer,Kiko,2.6136,Day,16.246,1486.56,35,5,8.194,0.144162,4,6.1516,14.7484,12.11805,35.0723885786802,80.5321319796954,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,256123.209900116,141620.084985965,56032.7793259465,45058.575010046,19152.9911599361,10603.8617836445,5867.03760150225,1853.27052173055,1276.04752990361,721.884091749384,283.005232068521,94.9070249057093,30.8955519252457,9.58719089574053,4.59674924979379,2.5596532994114,1.83120001948588,1.85746004033173,0.934462357358672,1.23882759679793,,,,,,,,,,,,-1.04506,,,,,4.41686773300171,35.0126876831055,0.24201725423336,-5.74018096923828,38.0720901489258,0.42644926905632,3.73826956748962,15.804609298706,8.01565837860107,NaN,,,,
2844,sn010_2016_m131,1431,c_m131_094,16.11.09,12.95043,-22.99833,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,589,1,Estimated,from,Biovolume,Rainer,Kiko,2.92842,Day,16.651,1420.26,35,5,8.194,0.140688,4,6.0651,14.9356,10.8405595524957,34.9503922547332,83.2086574870912,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,206055.372648791,103619.426566729,41143.2864642367,36788.0801555131,18452.1204199922,10582.4832719183,6192.95930391905,2308.61218112122,1669.3561704017,1106.76982571046,558.695541714807,273.017578437293,138.89120808664,65.9990047287655,32.0384596009084,8.0294142557101,3.52897904435433,0.921614078702708,0.612320110301903,,,,,,,,,,,,,-0.99356,,,,,4.47694492340088,35.1299018859863,0.229656800627708,7.55247974395752,41.0059928894043,0.454387634992599,2.59729790687561,16.3926906585693,8.29737567901611,NaN,,,,
2845,sn010_2016_m131,1434,c_m131_095,16.11.09,12.78433,-22.99833,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,932,2,Estimated,from,Biovolume,Rainer,Kiko,2.70171,Night,17,1344.54,35,5,8.194,0.12768,4,6,15.3204,8.50497883369331,34.7635059395248,103.460831533477,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,316696.058278772,157913.131104781,61771.1402466595,54446.8114235461,25294.9820337504,14000.2741046023,8143.38561907757,2791.6180885266,1737.79534404628,1208.44016674303,713.237696624602,416.217376019174,210.998238884364,81.6572396498047,20.3712810482476,5.26700427297988,2.60950599772372,0.392996049570592,1.62042657435288,,,,,,,,,,,,,-1.03949,,,,,4.47694492340088,35.1299018859863,0.229656800627708,7.55247974395752,41.0059928894043,0.454387634992599,2.59729790687561,16.3926906585693,8.29737567901611,NaN,,,,
2846,sn010_2016_m131,1437,c_m131_096,16.11.09,12.58333,-22.99833,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,1426,3,Estimated,from,Biovolume,Rainer,Kiko,3.32244,Night,17,1337.04,35,5,8.194,0.119737,4,6,15.3032,6.67634361326747,34.7014199011997,131.018560338744,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,330579.858319954,164650.763962801,63619.9445561314,55010.316571523,25494.5619998545,14142.4701917581,8234.31211257057,2927.59510737611,1939.70401827222,1350.27197476314,769.348461952102,446.503691398436,281.785145176018,169.00805876481,107.481146253503,42.3589682369932,13.5354233069965,1.7034958049946,3.06355550168721,0.463357972896852,0.327619457764629,,,,,,,,,,,-0.95678,,,,,4.47694492340088,35.1299018859863,0.229656800627708,7.55247974395752,41.0059928894043,0.454387634992599,2.59729790687561,16.3926906585693,8.29737567901611,NaN,,,,
2847,sn000_tara2010,tara_066_00_a,tara_066_00_a,10.07.15,17.93667,-34.93633,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,455,1,Estimated,from,Biovolume,Lars,Stemmann,0.39449,Day,18,875.98,35,5,8.2293,0.062071,2,4,15.0212,11.4552089403973,34.9241264900662,221.48609602649,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,60951.2323175684,34425.1507822142,8773.58798359382,5282.18142071442,2223.41357006233,981.711857292131,210.175205225915,275.460205092577,195.527395062611,84.1331905122022,44.0891390315133,8.56083345798739,3.18088476736349,7.47657214465219,,,,,,,,,,,,,,,,-1.06568,,,,,4.46452236175537,35.3525886535645,0.248895928263664,-4.80804347991943,70.1987228393555,0.64716911315918,6.88715553283691,15.9063997268677,3.41493916511536,NaN,,,,
2848,sn000_tara2010,tara_066_00_c,tara_066_00_c,10.07.15,18.1,-34.8965,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,70,1,Estimated,from,Biovolume,Lars,Stemmann,0.28016,Night,18,990.91,35,5,8.2291,0.062811,2,4,15.0036,15.0025955882352,,239.725727941176,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,33528.6320347829,20362.8954048537,5410.9130488769,3005.84260243163,1181.4531032213,527.197893757887,106.387166674575,140.170370047392,53.0721241655554,19.6443247065042,19.118992415604,9.14201405403051,,,,,,,,,,,,,,,,,,-1.11241,,,,,4.42777967453003,35.3469009399414,0.251070976257324,-5.51571607589722,46.9092140197754,0.694305896759033,6.76538228988647,15.5936002731323,3.67964434623718,NaN,,,,
2849,sn000_tara2010,tara_066_00_d,tara_066_00_d,10.07.15,18.07033,-34.88233,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,1258,3,Estimated,from,Biovolume,Lars,Stemmann,0.33166,Night,18,990.91,35,5,8.2291,0.062811,2,4,14.9919,6.6642800955414,,200.750874203821,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,169651.921682514,111157.430358097,28566.090239313,15587.8906430787,4764.76031801007,1856.63989912476,408.571788359988,540.016413366442,368.153936645575,137.757723011345,38.48068729526,32.1023558386351,4.15930850154553,11.2932152316901,,,,,,,,,,,,,,,,-1.14969,,,,,4.42777967453003,35.3469009399414,0.251070976257324,-5.51571607589722,46.9092140197754,0.694305896759033,6.76538228988647,15.5936002731323,3.67964434623718,NaN,,,,
2850,sn000_tara2010,tara_fbt_00_a,tara_fbt_00_a,10.09.01,18.618,-34.33717,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,47,2,Estimated,from,Biovolume,Lars,Stemmann,0.30385,Day,16.123,2362.32,35,5.0259,8.227,0.217635,2,5,13.242,13.3067170454545,,231.097261363636,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,111507.805348328,65843.9437896753,16383.8641636447,7867.92742690202,2624.62999031705,935.45679318651,146.401309157121,132.629282517567,92.9005484448141,40.729439262776,7.75966681339149,,,,,,,,,,,,,,,,,,,-1.36383,,,,,4.39482975006104,35.3832893371582,0.259610414505005,-8,67.4195251464844,0.75151801109314,6.13501453399658,15.6759996414185,3.71941661834717,NaN,,,,
2851,sn000_tara2010,tara_067_00_a,tara_067_00_a,10.09.06,17.28667,-32.215,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,149,1,Estimated,from,Biovolume,Lars,Stemmann,0.25647,Day,16,2201,35,5.0377,8.2202,0.167657,3,5,14.8746,11.9259302721088,35.0085159863945,185.632319727891,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,69244.8891770836,44810.2124666048,14466.9876325862,10137.1221631249,4877.26567091555,2445.34026281024,582.185178820063,521.210719912413,110.54978697705,19.0516136990556,27.2213788356454,4.28188278059461,,,,,,,,,,,,,,,,,,-1.26322,,,,,4.35144948959351,35.2619895935059,0.267673015594482,-8,57.840202331543,0.704473495483398,4.3979811668396,15.3475999832153,2.97594428062439,NaN,,,,
2852,sn000_tara2010,tara_067_00_b,tara_067_00_b,10.09.07,17.70833,-32.2315,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,140,1,Estimated,from,Biovolume,Lars,Stemmann,0.21321,Day,15,2865,34.128,6,8.2209,0.224658,3,5,12.6687,10.2960014492753,34.7736677536231,101.301807971014,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,198237.458015404,111965.277166729,28187.4875441793,15783.2533610182,4943.23403507541,1618.66971361351,238.865623421279,135.972232319011,37.8593430786197,40.2677586633189,22.0746964139318,19.7584676165842,9.0265937819216,11.3388206198082,,,,,,,,,,,,,,,,-1.19834,,,,,4.35144948959351,35.2619895935059,0.267673015594482,-8,57.840202331543,0.704473495483398,4.3979811668396,15.3475999832153,2.97594428062439,NaN,,,,
2853,sn000_tara2010,tara_067_00_c,tara_067_00_c,10.09.07,17.6985,-32.128,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,148,1,Estimated,from,Biovolume,Lars,Stemmann,0.32136,Day,15,2866.49,34.124,6,8.2201,0.230391,3,5,11.08285,9.94836586206896,34.7602879310344,166.46118275862,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,101918.627737697,51910.7586891428,10298.9021656663,4474.04812475669,1429.41172727545,453.73019534317,167.897757958819,65.0522624235331,20.4207709543031,21.0595181414084,11.4639935611851,36.788478626183,30.8457183847474,20.5110033899903,4.29321859969499,,,,,,,,,,,,,,,-0.97137,,,,,4.35144948959351,35.2619895935059,0.267673015594482,-8,57.840202331543,0.704473495483398,4.3979811668396,15.3475999832153,2.97594428062439,NaN,,,,
2854,sn000_tara2010,tara_067_00_d,tara_067_00_d,10.09.07,17.69167,-31.97917,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,105,1,Estimated,from,Biovolume,Lars,Stemmann,0.412,Day,15,2893.93,34.058,6,8.22,0.234674,3,5,12.2115,10.4813766990291,34.7816024271844,165.449504854368,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,33158.1478048452,19997.1682732162,5205.36722395829,2878.26101780798,851.542129260614,237.559133884758,18.2403638170928,16.8348191727156,43.916231353616,18.8687855255978,35.3797201539469,10.6875645690546,,,3.14503223010347,,,,,,,,,,,,,,,-0.99853,,,,,4.29483556747437,35.2127113342285,0.261737704277039,-8,42.1767463684082,0.667661964893341,4.4928617477417,14.980390548706,3.30111789703369,NaN,,,,
2855,sn000_tara2010,tara_067_00_e,tara_067_00_e,10.09.07,17.71,-32.17833,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,110,1,Estimated,from,Biovolume,Lars,Stemmann,0.30694,Night,15,2865,34.071,6,8.2201,0.229211,3,5,12.48665,10.558924074074,34.7989856481481,105.031351851851,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,115670.083462329,67759.6206318401,20122.6046888083,13182.0029933148,6357.57557154627,2835.63502205087,432.113887630341,113.389121806313,408.432269297224,905.896201455276,713.976140795427,553.590817013877,217.383031177413,92.4949006290652,33.5992908724352,29.6691244997625,8.21320081092403,,,,,,,,,,,,,-0.73919,,,,,4.35144948959351,35.2619895935059,0.267673015594482,-8,57.840202331543,0.704473495483398,4.3979811668396,15.3475999832153,2.97594428062439,NaN,,,,
2856,sn000_tara2010,tara_067_00_f,tara_067_00_f,10.09.08,17.5435,-32.066,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,144,1,Estimated,from,Biovolume,Lars,Stemmann,0.26368,Day,15,2412.65,34.924,6,8.2201,0.208919,3,5,12.7958,10.7258323943661,34.8234559859154,198.934176056338,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,65055.9195151425,41187.946926432,10941.5191252826,6277.82341637939,2436.26665869714,1032.58146922028,175.558229164825,199.381648690492,41.8527247610714,14.9703309971936,29.6209704310318,7.55679509380523,16.6625849011298,9.40884869237997,,,,,,,,,,,,,,,,-1.07433,,,,,4.35144948959351,35.2619895935059,0.267673015594482,-8,57.840202331543,0.704473495483398,4.3979811668396,15.3475999832153,2.97594428062439,NaN,,,,
2857,sn000_tara2010,tara_067_00_g,tara_067_00_g,10.09.08,17.39867,-32.15667,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,166,2,Estimated,from,Biovolume,Lars,Stemmann,0.26574,Day,15.115,2207.03,35,5.9381,8.22,0.196264,3,5,13.4354,11.4619,34.923880981595,186.009579754601,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,86414.0808940311,51765.5250331278,12866.9909465797,6677.27993483876,2560.86869250075,1188.61471216153,321.171123320765,384.091656824315,114.831285111713,22.4588743159752,14.8992272328587,,,,,,,,,,,,,,,,,,,-1.26227,,,,,4.35144948959351,35.2619895935059,0.267673015594482,-8,57.840202331543,0.704473495483398,4.3979811668396,15.3475999832153,2.97594428062439,NaN,,,,
2858,sn000_tara2010,tara_067_00_h,tara_067_00_h,10.09.08,17.09883,-32.41583,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,257,2,Estimated,from,Biovolume,Lars,Stemmann,0.3502,Day,16,2177.26,35,5,8.2211,0.15408,3,5,15.3103,11.127686328125,34.921122265625,203.502705078125,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,52295.1272453752,35948.4878706338,11585.9237271144,7248.44713568731,2971.50257826357,1296.52435382614,239.255512419318,213.173149649514,58.0222827175056,17.3119792626837,29.0341923236594,11.2281136387698,,,,,,,,,,,,,,,,,,-1.19187,,,,,4.35144948959351,35.2619895935059,0.267673015594482,-8,57.840202331543,0.704473495483398,4.3979811668396,15.3475999832153,2.97594428062439,NaN,,,,
2859,sn000_tara2010,tara_067_00_i,tara_067_00_i,10.09.08,16.70833,-32.6105,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,318,5,Estimated,from,Biovolume,Lars,Stemmann,0.50161,Night,17,1395.43,35,5,8.2211,0.111412,3,5,16.132,12.1189969551282,35.0081964743589,217.089524038461,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,37775.2467134953,24739.1765414459,6915.69911440864,4359.31845159215,1766.68895679604,843.387568501181,179.787820309436,225.548232830291,86.1994451121698,41.8116835927402,26.2546905403303,9.33229063235702,2.00035032915916,,,,,,,,,,,,,,,,,-1.12629,,,,,4.39513540267944,35.3315887451172,0.258186668157578,-7.14540386199951,78.2184982299805,0.638410985469818,4.12481451034546,15.615309715271,2.53304290771484,NaN,,,,
2860,sn000_tara2010,tara_068_00_a,tara_068_00_a,10.09.12,7.49833000000001,-31.017,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,928,2,Estimated,from,Biovolume,Lars,Stemmann,0.28428,Night,19,263.17,35,5,8.195,0.037859,2,3,15.8237,9.85610372972973,34.8289076756756,212.281872972973,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,99259.7363042798,58249.2259869228,13357.3609520203,8039.1919294113,3263.32815945533,1572.97629051494,459.920439815994,474.35040139528,273.793000540812,124.535116194663,46.375058200365,33.0385903799576,19.0345302450487,,4.31147955694472,,,,,,,,,,,,,,,-1.01758,,,,,4.50423765182495,35.5642127990723,0.247661411762237,-7.86806297302246,192.864929199219,0.501022517681122,3.84104728698731,16.371000289917,0.181693881750107,NaN,,,,
2861,sn000_tara2010,tara_068_00_b,tara_068_00_b,10.09.12,6.99182999999999,-31.00867,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,983,1,Estimated,from,Biovolume,Lars,Stemmann,0.33372,Day,19,250.97,35,5,8.1943,0.037,2,3,15.75515,10.1781281345565,34.8708029561671,212.27170030581,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,84934.9617197227,51099.8717890112,11483.152363255,6042.90628008773,2169.48392069506,1251.06614928781,285.356480305616,341.823675124782,199.614236444878,107.278598056665,30.518790107382,20.7259455279143,12.7116457548625,,,,,,,,,,,,,,,,,-1.06044,,,,,4.51804447174072,35.5861892700195,0.24788661301136,-8,191.972473144531,0.49398398399353,3.94061326980591,16.4609909057617,0.200894489884376,NaN,,,,
2862,sn000_tara2010,tara_068_00_o,tara_068_00_o,10.09.14,4.68782999999999,-31.03017,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,2001,1,Estimated,from,Biovolume,Lars,Stemmann,0.3605,Day,19,227.28,35,5,8.1941,0.034158,3,3,16.7866,7.24651931931931,34.8138339339339,196.647709709709,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,114789.608486034,64305.593384383,12294.540319287,6297.82606499002,2127.91415250415,893.470581518946,235.296222341134,231.239542298894,127.440206339908,46.8868985572566,27.5519299605141,6.09276424308393,19.9766634344842,7.38107284114639,,,,,,,,,,,,,,,,-1.09635,,,,,4.53665447235107,35.6288108825684,0.248333409428596,-7.97281742095947,187.819320678711,0.444152921438217,3.96488189697266,16.5966091156006,0.199548020958901,NaN,,,,
2863,sn000_tara2010,tara_069_00_a,tara_069_00_a,10.09.17,2.69866999999999,-24.202,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,982,1,Estimated,from,Biovolume,Lars,Stemmann,0.26162,Day,20,204,35,5,8.191,0.030033,2,2,18.1603,8.8504781632653,34.8069050510204,183.089099489795,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,99812.9586321651,64316.0242272232,18433.7945714429,11926.4594623074,5018.91612462842,2511.69060850139,585.181655525071,876.344709283661,353.923620330657,215.485573083646,78.4532619671396,32.9839920727454,6.80578601098123,6.62827427463664,7.11982924820418,,,,,,,,,,,,,,,-1.04539,,,,,4.70674133300781,35.7842903137207,0.240952670574188,-8,124.965530395508,0.368915647268295,3.58076143264771,18.1658992767334,2.16444039344788,NaN,,,,
2864,sn000_tara2010,tara_069_00_b,tara_069_00_b,10.09.18,2.64417,-24.165,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,666,3,Estimated,from,Biovolume,Lars,Stemmann,0.28222,Day,20,204,35,5,8.191,0.029902,2,2,18.1926,11.0484419939577,34.9706190332326,189.719344410876,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,95997.7675101152,55112.1595772866,15203.5112327528,8990.38680647384,3535.44271979624,1605.2642390346,284.077690942153,561.049974865866,236.301910583532,125.24681665167,45.1168405279699,34.9616546581542,9.00751007106188,11.49974249846,,,,,,,,,,,,,,,,-1.03621,,,,,4.70674133300781,35.7842903137207,0.240952670574188,-8,124.965530395508,0.368915647268295,3.58076143264771,18.1658992767334,2.16444039344788,NaN,,,,
2865,sn000_tara2010,tara_070_00_a,tara_070_00_a,10.09.21,-3.18583000000001,-20.43683,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,961,2,Estimated,from,Biovolume,Lars,Stemmann,0.31415,Day,21.974,203.54,36,4,8.198,0.028132,1.2053,2,19.7843,9.44337627737226,34.9447754953076,167.838021376433,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,65365.249937769,39929.3989315614,11199.8953419234,6809.87866335469,3140.76570968929,1888.14830233746,525.595598691558,643.139074851462,303.708081695853,136.469417819123,33.2234744496012,16.7137789018843,7.0623296594552,3.92985208390956,,,,,,,,,,,,,,,,-1.07228,,,,,4.8979811668396,36.190113067627,0.230400547385216,-2.2395555973053,131.917129516602,0.429732471704483,1.63418686389923,19.5186100006104,0.368429124355316,NaN,,,,
2866,sn000_tara2010,tara_070_00_b,tara_070_00_b,10.09.21,-3.17567,-20.41117,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,261,1,Estimated,from,Biovolume,Lars,Stemmann,0.23484,Day,21.978,209.27,36,4,8.198,0.028262,1.026,2,19.7873,17.6461441860465,35.9766480620155,189.999166666666,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,38849.7366381618,27525.2731538567,8849.18577082602,6311.90122444696,2900.12593777656,1796.88404892079,492.302287770855,642.714855546161,245.796754908896,167.407911275929,41.9225979380204,10.5443685470099,4.56376243389709,5.63996839956593,,,,,,,,,,,,,,,,-1.0346,,,,,4.8979811668396,36.190113067627,0.230400547385216,-2.2395555973053,131.917129516602,0.429732471704483,1.63418686389923,19.5186100006104,0.368429124355316,NaN,,,,
2867,sn000_tara2010,tara_070_00_c,tara_070_00_c,10.09.22,-3.16417000000001,-20.4075,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,1005,2,Estimated,from,Biovolume,Lars,Stemmann,0.51088,Day,21.978,209.27,36,4,8.198,0.028262,1.026,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,55905.4130484065,34075.5145075784,8858.61487967103,5310.0398029131,2261.5817600098,1318.94210707798,371.373291704076,529.330693701851,337.212213802507,117.392500865793,41.0855359351244,7.07019349799982,2.13355616696735,2.44480558048168,,,,,,,,,,,,,,,,-1.12153,,,,,4.8979811668396,36.190113067627,0.230400547385216,-2.2395555973053,131.917129516602,0.429732471704483,1.63418686389923,19.5186100006104,0.368429124355316,NaN,,,,
2868,sn000_tara2010,tara_070_00_d,tara_070_00_d,10.09.22,-3.19200000000001,-20.36933,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,969,1,Estimated,from,Biovolume,Lars,Stemmann,0.23484,Day,21.978,209.27,36,4,8.198,0.028262,1.026,2,19.7292,9.28373898655636,34.9277304033092,167.888750775594,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,70678.2994316409,40933.4224864414,10083.0566717467,5788.51707268717,2707.98946257012,1453.16291198894,428.795318266058,670.515311786324,265.653790518893,89.6595342839335,49.6428218958546,27.3668974153948,4.54828331575411,4.4121046318046,,,,,,,,,,,,,,,,-1.05967,,,,,4.8979811668396,36.190113067627,0.230400547385216,-2.2395555973053,131.917129516602,0.429732471704483,1.63418686389923,19.5186100006104,0.368429124355316,NaN,,,,
2869,sn000_tara2010,tara_070_00_d2,tara_070_00_d2,10.09.22,-3.20417,-20.38617,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,982,1,Estimated,from,Biovolume,Lars,Stemmann,0.24102,Day,21.978,209.27,36,4,8.198,0.028262,1.026,2,19.727,9.30161943877551,34.9320949489795,167.371162755102,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,73129.2764625737,43957.5415589298,10809.9501117984,6785.74780485469,2980.96695240058,1656.1667042569,499.82669167202,762.84921056543,308.949672679327,101.224015867377,38.5946250894828,4.26965266497567,,,,,,,,,,,,,,,,,,-1.12996,,,,,4.8979811668396,36.190113067627,0.230400547385216,-2.2395555973053,131.917129516602,0.429732471704483,1.63418686389923,19.5186100006104,0.368429124355316,NaN,,,,
