"","X","ConsecutiveNumber","CruiseID","StationID","Net_index","Date","Longitude","Latitude","target_organisms","target_org_code","Gear","operation_mode","size_range_minimum_g","size_range_maximum_g","size_range_minimum_micrometers","size_range_maximum_micrometers","Catching_Depth_max_m","Catching_Depth_min_m","Biomass_determination","Contact_Person","filtered_volume_m3","day_night","SST","primprod","salinity","O2_dissolved","pH","chla","nitrate","silicate","SST_C_insitu","Temperature__C_insitu","Salinity_insitu","Oxygen__umol_kg_insitu","Chlorophyll__mg_m_3_insitu","Nitrate__uM_L_1_insitu","g_C_individual","X5.68E.14","X1.14E.13","X2.27E.13","X4.55E.13","X9.09E.13","X1.82E.12","X3.64E.12","X7.28E.12","X1.46E.11","X2.91E.11","X5.82E.11","X1.16E.10","X2.33E.10","X4.66E.10","X9.31E.10","X0.00000000186","X0.00000000373","X0.00000000745","X0.0000000149","X0.0000000298","X0.0000000596","X0.000000119","X0.000000238","X0.000000477","X0.000000954","X0.00000191","X0.00000381","X0.00000763","X0.0000153","X0.0000305","X0.000061","X0.000122","X0.000244","X0.000488","X0.000977","X0.00195","X0.00391","X0.00781","X0.0156","X0.0313","X0.0625","X0.125","X0.25","X0.5","X1","X2","X4","X8","X16","X32","X64","X128","X256","X512","X1020","NBSS_slope","Comment","Old_target_organisms","OKtarget_organisms","target_target_org_code_code","log10_1X_chla_insitu","target.org.colour","target_organisms_UVP_NET","slope.clean","slope_OSLR_max.to.NA","intercept_OSLR_max.to.NA","p_value_olsr","r.square.olsr","N.bins.used","x.value.of.maximum","rob_reg__slope","rob_reg_intercept","slope_ratio_OLSR_RR"
"145","2307","#REF!","sn003zp_tara2012","tara_153_00_b","tara_153_00_b","12.03.24",-16.574,44.0803333333333,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,328,6,"Estimated from Biovolume","Lars Stemmann",0.21571,"Day",NA,NA,NA,NA,NA,NA,NA,NA,13.8986,12.9971814241486,35.774710371517,238.374380804953,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9874559355558,NA,80.7349470081928,52.0690868179744,49.8293834343926,25.6429098895336,29.8750328222659,21.5893905048518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13084829,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.13084829,-0.367849416377429,0.537949831345656,0.00416512132241562,0.896490645952567,6,0.000244,-0.868501477913785,-3.38102037407584,0.88022354001884
"146","2314","#REF!","sn000_msm049","582_0001","c_msm049_001","15.11.30",-22.34167,20.325,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1523,61,"Estimated from Biovolume","Rainer Kiko",0.34299,"Day",22,801.479492,36,5,8.184703,0.058198,2,2,18.2915,9.05596833447567,35.2901532556546,124.115867032214,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.032491780033,85.1693067448138,107.102108086739,145.224406392147,71.1579449068931,21.5059319647402,32.3627846812634,15.5836584228155,5.5836355300092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.640815588,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.640815588,-0.842286846905152,-1.1963231327948,0.00357900721184731,0.903920377970346,6,0.000122,-0.826461414269146,-2.35527299514187,1
"147","2317","#REF!","sn000_msm049","584_0001","c_msm049_006","15.12.03",-23,18,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1218,4,"Estimated from Biovolume","Rainer Kiko",0.41818,"Day",23,823.990234,36,4,8.189115,0.046961,1.708134,2,24.8224,9.83409282178218,35.2023391914191,100.228234323432,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.480298972909,96.1400021980447,149.830710755814,84.704655549861,57.4199678182998,11.2998397856347,27.9627127363951,16.0063629611276,4.98236230686782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.272381869,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.272381869,-0.734705153840381,-0.966662993211209,0.00374928394220904,0.839110168280907,7,6.1e-05,-0.701743053469942,-2.34306304683619,1
"148","2318","#REF!","sn000_msm049","585_0009","c_msm049_008","15.12.05",-22.0035,18.832,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1216,17,"Estimated from Biovolume","Rainer Kiko",0.54796,"Day",23,892.354797,36,4,8.180132,0.050074,2,2,24.6738,9.91931452420701,35.2592809682805,98.3537479131887,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.4768139605326,84.6005266505287,180.984245591153,132.102000829525,48.5863200633732,28.2502418677099,6.11685967498515,6.37109161429983,NA,4.17793377766454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.656104177,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.656104177,-1.09183623979305,-2.26211478537599,0.000900778752914284,0.951392256181565,6,6.1e-05,-1.03306133848516,-3.96856058591686,1
"149","2323","#REF!","sn000_msm049","596_0001","c_msm049_015","15.12.11",-21,15.99833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,609,18,"Estimated from Biovolume","Rainer Kiko",0.50676,"Night",24,983.470032,35.950317,4,8.183358,0.059897,2,2,25.1679,12.4278376910017,35.3826813242784,62.7010865874363,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.311702508685,90.8376796058957,56.274247917075,59.8608172105181,31.3920040957704,16.972823293537,6.26628369306051,3.279637591397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.382912512,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.382912512,-0.727543032408617,-1.29070148745088,0.000111333188081173,0.929747381348535,8,1.53e-05,-1.40475313066661,-5.6724360568679,1
"150","2324","#REF!","sn000_msm049","597_0001","c_msm049_016","15.12.11",-21.01833,16.40167,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,712,17,"Estimated from Biovolume","Rainer Kiko",0.52633,"Day",23.994547,981.949524,36,4,8.181097,0.063197,2,2,25.1298,11.5855043290043,35.2983727272727,62.5549494949495,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.457231250595,140.350823169841,198.865780118448,135.60709672906,51.4764206483367,21.9801900631904,4.03893660147025,5.30889715528996,13.6266979018761,10.5544801715149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.661743012,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.661743012,-0.696390813838017,-0.829537477255201,0.012375877898358,0.674921119847871,8,6.1e-05,-0.531260473308133,-1.84353976163403,0.98938813669312
"151","2325","#REF!","sn000_msm049","598_0001","c_msm049_017","15.12.11",-21.115,16.33833,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,609,17,"Estimated from Biovolume","Rainer Kiko",0.43672,"Day",24,954.749268,36,4,8.181883,0.060786,2,2,25.2188,11.9795489830509,35.310203220339,61.2840508474576,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.645650337923,80.9132934745003,84.3955213675123,128.282878066484,56.9582290833806,7.44302574080294,10.5157160333949,4.31677779103134,4.18153294206343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.635622631,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.635622631,-0.728067765022616,-1.18111748916036,0.000387696131353644,0.851813738051595,9,1.53e-05,-0.734029177394426,-2.31669255588388,1
"152","2326","#REF!","sn000_msm049","599_0001","c_msm049_018","15.12.11",-21.21,16.26933,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,609,2,"Estimated from Biovolume","Rainer Kiko",0.42642,"Day",24,952,36,4,8.182555,0.058687,2,2,25.1182,12.132905785124,35.2986680991735,66.368347107438,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.946907095303,81.5939780059786,100.567520801121,151.116360692001,41.6741968913166,20.7293471250226,7.14473874108863,4.36052821189556,NA,3.88302866866477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.384846521,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.384846521,-1.27706483586204,-2.90707423050495,0.00118253916228409,0.980277670600671,5,0.000122,-0.362085905413824,-0.836266409661835,1
"153","2328","#REF!","sn000_msm049","601_0001","c_msm049_020","15.12.11",-21.3085,16.20317,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1015,4,"Estimated from Biovolume","Rainer Kiko",0.39861,"Night",24,950.751099,36,4,8.183445,0.055462,2,2,25.0048,10.096003666997,35.1655868186323,77.8203369672944,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.948980343481,98.2070554610976,131.275751234827,200.06697878674,92.5198250511275,20.8328868336183,15.9034694619745,3.39903845241352,6.25353885171644,6.11056778964252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.675917443,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.675917443,-0.910161983189043,-1.46833435648328,0.00489443620669994,0.821530478755595,7,0.000122,-0.449935319352273,-0.816670702928958,0.982135990474728
"154","2329","#REF!","sn000_msm049","601_0008","c_msm049_022","15.12.12",-21.30867,16.20317,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1014,2,"Estimated from Biovolume","Rainer Kiko",0.41406,"Day",24,950.74707,36,4,8.183446,0.055453,2,2,24.9871,10.0742090009891,35.1593272997033,80.1340356083086,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.463429206722,57.2684697262399,94.0625806631086,165.54115466497,76.1156833811414,19.1698071667612,9.2726744565621,9.85430832711213,12.777515853605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.830799551,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.830799551,-0.810551469596686,-1.15370660482694,0.021674357978582,0.769578801622793,6,0.000122,-1.25770105464033,-3.95802607209638,1
"155","2330","#REF!","sn000_msm049","601_0012","c_msm049_023","15.12.13",-21.30833,16.203,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1014,62,"Estimated from Biovolume","Rainer Kiko",0.28222,"Night",24,950.755127,36,4,8.183444,0.055472,2,2,20.9207,9.28024174553102,35.1242148264984,72.913596214511,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.9509319834867,36.3479336793098,136.165406821228,99.5618875703158,129.987427138111,23.9600356030273,11.7886168030911,28.0664584395686,8.28573020458291,5.46862894115368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81096946,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.81096946,-0.691077643193068,-0.709264556376281,0.00114675119930686,0.848839312650535,8,6.1e-05,-0.619794715701444,-1.39124058807673,1
"156","2331","#REF!","sn000_msm049","602_0003","c_msm049_024","15.12.14",-20.50017,14.99983,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1014,2,"Estimated from Biovolume","Rainer Kiko",0.34196,"Day",24,899.379517,35,4,8.187704,0.072253,2,2,25.2314,10.370180990099,35.2127679207921,77.2261782178218,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.8322062278432,77.09677154906,87.1858121765573,122.160970638703,64.1011875456424,34.1421115911381,17.78238436443,12.5446283683392,10.5605363604216,5.54054939347026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.914489676,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.914489676,-0.715444750993211,-0.790509339897589,3.1799688291651e-05,0.975616857208293,7,0.000122,-0.773878215672729,-1.75047319416476,0.961534680756062
"157","2332","#REF!","sn000_msm049","602_0009","c_msm049_025","15.12.15",-20.50017,14.99983,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1014,17,"Estimated from Biovolume","Rainer Kiko",0.35123,"Night",24,899.379517,35,4,8.187704,0.072253,2,2,22.0334,9.97020050251256,35.1785902512563,76.3779698492462,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.621471391209,146.608787561171,118.654749982422,70.4387583891699,82.3621045152407,36.1807824535031,27.8110176417341,4.61794600793357,6.95884950198552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.715157129,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.715157129,-0.646964759604827,-0.696714126730289,0.000189648570533983,0.878786761722751,9,1.53e-05,-0.917702163520505,-2.0619685450191,1
"158","2334","#REF!","sn000_msm049","603_0010","c_msm049_027","15.12.17",-21.00183,11.99983,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1013,18,"Estimated from Biovolume","Rainer Kiko",0.34196,"Day",25.025112,769.096558,35,4,8.198101,0.053908,1,2,27.2806,10.3612351460222,35.1203780463243,76.5650453172205,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1175266180599,22.3363454876201,108.044415664341,49.4532226116782,98.6037489911162,28.7696447999775,17.6363463376896,14.1383070751263,14.934974721569,15.7864719259576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.793255043,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.793255043,-0.442478851546526,0.0951001471688682,0.00347068696018423,0.783448320903313,8,6.1e-05,-1.10002333263934,-2.90999247463024,1.03071909002101
"159","2335","#REF!","sn000_msm049","604_0006","c_msm049_028","15.12.19",-23.00167,11.99983,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1216,1,"Estimated from Biovolume","Rainer Kiko",0.50367,"Night",25,605.473022,35.013145,4,8.203854,0.042066,0.441817,2,26.349,9.21181995053586,35.0333154163232,91.7571228359439,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.6721248447991,29.7456008228632,90.2650931578903,88.9081932709113,62.9460317659849,31.537854058577,14.4673959314108,4.95854114356696,NA,3.22741851101899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.549024082,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.549024082,-0.85085886737075,-1.43599203401266,0.00305467284124014,0.911121841844968,6,6.1e-05,-1.18470413907738,-3.41185426355602,1
"160","2339","#REF!","sn010_2015_m119","#700","m119_006","15.09.11",-23.0001666666667,14,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1316,2,"Estimated from Biovolume","Rainer Kiko",0.4312,"Day",NA,NA,NA,NA,NA,NA,NA,NA,25.9157,9.10167337909992,35.0700833714722,95.6026620900076,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9061303524824,52.5571333644983,76.5810332094748,31.1629498946049,13.3561817437831,12.3212290591274,7.2801815264393,6.89868728811232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.801000165,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.801000165,-0.67905622490202,-1.13504763837822,0.0040569747569072,0.897818652096116,6,6.1e-05,-1.28207450844371,-3.64584872855574,1
"161","2341","#REF!","sn010_2015_m119","#706","m119_009","15.09.12",-23.0001666666667,12.5011666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1315,3,"Estimated from Biovolume","Rainer Kiko",1.12992,"Day",NA,NA,NA,NA,NA,NA,NA,NA,22.1527,9.02799992360581,35.0791644766998,95.0939266615737,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3310549663392,23.458117322826,19.2184637886957,7.55284957435384,2.86072847627291,2.75331331154689,NA,1.92561470704331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.650720422,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.650720422,-0.892664281698649,-2.33907767744373,0.0079084568033837,0.930708086766001,5,6.1e-05,-0.542937288952237,-0.906229865361509,1.01511166564434
"162","2346","#REF!","sn010_2015_m119","#724","m119_015","15.09.15",-22.9503333333333,10.5008333333333,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1318,3,"Estimated from Biovolume","Rainer Kiko",0.91344,"Night",NA,NA,NA,NA,NA,NA,NA,NA,26.7003,8.67177897943641,34.9873755521706,99.9321553693831,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3117150859019,28.682212923863,37.4098626690384,34.8710359166151,6.96078720332531,3.03693456486246,5.1841687208433,NA,NA,4.98936791509302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.566914536,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.566914536,-0.921991209655792,-2.29966803719,0.0480507698749883,0.777151609448966,5,6.1e-05,-0.332840724552418,0.29985537527648,0.999974443766754
"163","2350","#REF!","sn010_2015_m119","#734","m119_020","15.09.17",-22.9493333333333,8,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1316,3,"Estimated from Biovolume","Rainer Kiko",0.3916,"Night",NA,NA,NA,NA,NA,NA,NA,NA,27.7134,9.10416417682927,34.9865865091463,107.804298780488,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.835686777159,22.7663498583853,37.2163441416705,63.1664404794941,23.0377773292699,29.5585047502772,31.8476485700031,19.6252086937421,6.5034375841664,4.0208132521492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.343769701,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.343769701,-0.577044436883776,-0.473273841989775,0.0053479151230712,0.815285176309489,7,0.000122,-0.727710798948472,-1.42525143146191,1
"164","2353","#REF!","sn010_2015_m119","#739","m119_023","15.09.17",-22.9503333333333,6.50166666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1317,1,"Estimated from Biovolume","Rainer Kiko",0.46024,"Night",NA,NA,NA,NA,NA,NA,NA,NA,27.7604,8.94101188118812,34.9266755521706,119.647829398324,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8541467565577,36.0160357465997,22.0453402428621,9.28463207275776,19.5880770957734,13.1323126393221,3.26297130542611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.587103943,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.587103943,-0.528147694839509,-0.855526121821097,0.0462545079846149,0.670502823439927,6,3.05e-05,-1.28106405533659,-3.57081084521644,1
"165","2356","#REF!","sn010_2015_m119","#745","m119_026","15.09.18",-22.958,4.9745,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,1314,2,"Estimated from Biovolume","Rainer Kiko",0.58344,"Day",NA,NA,NA,NA,NA,NA,NA,NA,27.7503,8.92871588999236,34.9282602750191,125.691352177235,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4101078619061,25.9459283654139,24.1933863292987,31.0510538601634,7.19589156253933,4.81369681905264,10.2359880057798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.427477537,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.427477537,-0.409526273648828,-0.411685750359885,0.0328813373529775,0.630904303802634,7,1.53e-05,-0.757078280871162,-1.82431300057338,1
"166","2357","#REF!","sn010_2015_m119","#747","m119_027","15.09.18",-22.9998333333333,5.01633333333333,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,4184,39,"Estimated from Biovolume","Rainer Kiko",0.4312,"Day",NA,NA,NA,NA,NA,NA,NA,NA,27.7377,4.72529915499759,34.9233152341864,204.766187831965,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7991655907065,41.121652993841,47.0030097749738,22.9514648056063,8.99750903966584,40.5224160444201,5.8280413618017,3.76999612855539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.700832744,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.700832744,-0.509023594606272,-0.631222241522725,0.0113168422400487,0.683982341708782,8,1.53e-05,-0.109913708791969,1.00860620867146,1
"167","2359","#REF!","sn010_2015_m119","#753","m119_029","15.09.19",-23,4.49616666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,4169,1,"Estimated from Biovolume","Rainer Kiko",0.50424,"Day",NA,NA,NA,NA,NA,NA,NA,NA,27.7095,4.88056576987749,34.9228933941869,208.222474177276,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5755112654529,21.3298163872235,37.0378125883217,26.396644720504,15.310277047869,8.07149922380238,NA,NA,NA,10.1691755771481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.679884906,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.679884906,-0.393075197752998,-0.259099459020959,0.0371849862997957,0.702451412778014,6,1.53e-05,-1.88526893305361,-6.26030529498271,1
"168","2361","#REF!","sn010_2015_m119","#755","m119_031","15.09.20",-23,3.49883333333333,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,4375,3,"Estimated from Biovolume","Rainer Kiko",0.48576,"Night",NA,NA,NA,NA,NA,NA,NA,NA,27.7303,4.70471927655678,34.9126625,210.590631868132,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7231092066924,33.3642007689111,32.4688648887921,30.8369966271933,24.8219901283185,19.6927871041264,3.97793379383635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.492154625,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.492154625,-0.420214069085951,-0.301512986104656,0.030805310998784,0.639756367520882,7,1.53e-05,-0.88482280244808,-2.40070540100934,1
"169","2363","#REF!","sn010_2015_m119","#758","m119_033","15.09.20",-23.0036666666667,2.49416666666667,"zooplankton",3,"UVP","mounted on rosette",NA,NA,620,19000,4522,2,"Estimated from Biovolume","Rainer Kiko",0.78584,"Day",NA,NA,NA,NA,NA,NA,NA,NA,27.1676,4.57645305580159,34.8991941541187,213.853996899911,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7970637297327,107.352918000742,94.1062989135146,49.5971322448658,23.9643302934713,4.21688909715854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.586283106,"","zooplankton","zooplankton",3,NA,"darkmagenta","UVP_zoopl",-0.586283106,-1.13134797010802,-2.88679954348128,0.0180121201899768,0.881322125797937,5,3.05e-05,-1.41702416865828,-4.07505512767973,0.92275364735787
