,ConsecutiveNumber,CruiseID,StationID,Net_index,Date,Longitude,Latitude,target_organisms,target_org_code,Gear,operation_mode,sizerangeminimum_g,sizerangeMax_g,size_range_minimum_micron,size_range_maximum_micron,Catching_Depth_max_m,Catching_Depth_min_m,Biomass_determination,Contact_Person,filtered_volume_m3,day_night,SST_model,primprod,salinity,O2_dissolved,pH,chla_model,nitrate_model,silicate_model,SST_C_insitu,Temperature_C_insitu,Temperature_C_insitu_OK,Salinity_insitu,Oxygen__umol_kg_insitu,Chlorophyll__mg_m3_insitu,Nitrate__uM_L1_insitu,log_mm3_individual_insitu,X.10.2041199826559,X.9.90308998699194,X.9.60205999132796,X.9.30102999566398,X.9,X.8.69897000433602,X.8.39794000867204,X.8.09691001300806,X.7.79588001734408,X.7.4948500216801,X.7.19382002601611,X.6.89279003035213,X.6.59176003468815,X.6.29073003902417,X.5.98970004336019,X.5.68867004769621,X.5.38764005203223,X.5.08661005636825,X.4.78558006070427,X.4.48455006504029,X.4.1835200693763,X.3.88249007371232,X.3.58146007804834,X.3.28043008238437,X.2.97940008672038,X.2.6783700910564,X.2.37734009539242,X.2.07631009972843,X.1.77528010406445,X.1.47425010840047,X.1.17322011273649,X.0.872190117072509,X.0.571160121408528,X.0.270130125744547,X0.0308998699194346,X0.33192986558341,X0.632959861247397,X0.933989856911378,X1.23501985257536,X1.53604984823934,X1.83707984390332,X2.1381098395673,X2.43913983523128,X2.74016983089526,X3.04119982655924,X3.34222982222323,X3.64325981788721,X3.94428981355119,X4.24531980921517,X4.54634980487915,X4.84737980054313,X5.14840979620711,X5.4494397918711,X5.75046978753507,X6.05149978325976,X6.35252977892375,slope,Std.Error,minimum,maximum,comment,Conductivity_Mathilde,Salinity_Mathilde,Oxygen_Mathilde,AOU_Mathilde,MLD_Mathilde,Phosphates_Mathilde,Silicates_Mathilde,Temperature_Mathilde,Nitrates_Mathilde,Biomass_phytoplankton__ug_m3,target_target_org_code_code,SST,chla,nitrate,silicate,target.org.colour,slope.clean,new_slopes,rob_reg__slopes,p_values_olsr_slopes,r.square.olsr,ratio_slopes_rr_olsr
787,787,Meteor M48/5,Benguela_361,,2000-10-28,14.4667,-25.05,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,14,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,14,3232.81,34.05,5,8.196,0.256553,5,8,14.7,14.7,14.7,NA,NA,3.38,0.04,mm3 m-3 mm-3,NA,NA,NA,NA,NA,NA,9789110000,2087940000,240000,30260000,1527940000,NA,NA,82680000,30340000,80000,2320000,700000,3060000,60000,160000,NA,NA,220000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.80877,NA,NA,NA,,4.0781569480896,34.8630867004395,0.27947610616684,-8,46.7837524414062,1.114337682724,5.60783529281616,12.7397909164429,9.24683856964111,30.65,4,14.7,0.256553,5,8,Phytoplankton,-0.80877,-0.808766390314542,-0.897757676195435,0.00281136180614649,0.538515567176728,1.11002840881268
788,788,Meteor M48/5,Benguela_362,,2000-10-28,14.65,-25.0167,phytoplankton,4,Niskin Bottles,,NA,NA,5,150,2,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,14.147,3304.52,34,5,8.196,0.332828,5,8.9575,14.63,14.63,14.63,NA,NA,3.25,0.07,mm3 m-3 mm-3,NA,NA,NA,NA,NA,NA,3056260000,NA,5600000,17530000,9963340000,64000000,NA,1789200000,97600000,4000000,10400000,7000000,900000,NA,60000,NA,NA,200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.77297,NA,NA,NA,,4.0781569480896,34.8630867004395,0.27947610616684,-8,46.7837524414062,1.114337682724,5.60783529281616,12.7397909164429,9.24683856964111,154.06,4,14.63,0.332828,5,8.9575,Phytoplankton,-0.77297,-0.772969403477042,-0.807216286791713,0.00421788782506856,0.539999907089259,1.04430480716161
830,830,R�a de Vigo (NW Iberia),1,,2001-07-02,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,0,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,13.76,13.76,13.76,NA,NA,1.49,NA,mm3 m-3 mm-3,NA,16614975.63,930438635.4,5139565795,10052060257,7409398034,2496431556,508676289.9,370469901.7,318642506.1,195792383.3,159321253.1,130528255.5,38390663.39,14729596.28,10207534.45,18262159.54,11385055.53,5818260.222,6174467.818,1586021.172,1026248.994,466476.8152,186590.7261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57882,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.32,4,13.76,0.233368,2,0,Phytoplankton,-0.57882,-0.578823318612412,-0.682289664139525,4.58762839440609E-08,0.766158104942652,1.17875965609261
831,831,R�a de Vigo (NW Iberia),1,,2001-07-02,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,10,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,13.76,NA,13.76,NA,NA,6.94,NA,mm3 m-3 mm-3,NA,21795989.54,125326939.8,653879686.1,974323330.4,526014614,280561243.2,105643102.4,136455673.9,246500572.2,217888898.7,72629632.89,30812571.53,17683981.73,13099245.73,6963796.6,13602867.66,6650093.478,7881592.27,5049145.048,3325046.739,1600948.43,646445.5199,238534.3815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42287,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.42,4,13.76,0.233368,2,0,Phytoplankton,-0.42287,-0.422874272512727,-0.483409760626777,3.23184250072642E-08,0.773736345004487,1.14316399987414
832,832,R�a de Vigo (NW Iberia),1,,2001-07-02,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,20,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,13.76,NA,13.76,NA,NA,1.55,NA,mm3 m-3 mm-3,NA,NA,67009157.92,206611570.2,335045789.6,197038833.4,104103513.2,77977918.89,94331344.33,89943839.94,68006318.01,30712530.71,24131274.13,17550017.55,8775008.775,3968235.219,2734116.874,3050586.675,1230768.024,384615.0074,346153.5067,115384.5022,38461.50074,38461.50074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.60502,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,4,13.76,0.233368,2,0,Phytoplankton,-0.60502,-0.605017597721777,-0.626312605346804,6.65960843839282E-12,0.909659385532027,1.03519322559057
833,833,R�a de Vigo (NW Iberia),2,,2001-07-05,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,0,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,16.89,16.89,16.89,NA,NA,3.01,NA,mm3 m-3 mm-3,NA,NA,232609658.8,2115640230,4275587062,3009684157,1306649155,186720678.5,109687609.7,87750087.75,46068796.07,21937521.94,32906282.91,19743769.74,13162513.16,4592036.932,6807854.873,4858806.305,3167409.309,2659520.776,437377.5473,402122.0546,351856.7978,100530.5137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65422,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.29,4,16.89,0.233368,2,0,Phytoplankton,-0.65422,-0.654224546265552,-0.677339707018411,1.04682602184187E-12,0.924863574142648,1.03533934611967
834,834,R�a de Vigo (NW Iberia),2,,2001-07-05,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,15,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,16.89,NA,16.89,NA,NA,5.59,NA,mm3 m-3 mm-3,NA,NA,27466490.88,452776602.8,821811721.9,366136375.5,235173999.8,144078296.1,152953461.9,180473633.2,198080817,134254775.9,79232326.79,7073592.692,3143818.974,2003348.36,1648832.489,1255855.117,557691.7608,288461.2556,134615.2526,19230.75037,38461.50074,38461.50074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.71439,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.84,4,16.89,0.233368,2,0,Phytoplankton,-0.71439,-0.714391899867041,-0.761194088404653,5.30605511627268E-10,0.860386581903918,1.06551615840739
835,835,R�a de Vigo (NW Iberia),2,,2001-07-05,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,20,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,16.89,NA,16.89,NA,NA,2.46,NA,mm3 m-3 mm-3,NA,NA,33229951.26,337837837.8,551190052.2,210094376,146059753.1,143706869.8,145733969.3,187687687.7,158982511.9,115410273.4,85303245.59,45160541.78,50178379.76,20071351.9,4385908.167,5263089.801,1754363.267,604018.506,642480.0068,642480.0068,269230.5052,134615.2526,57692.25111,-57692.25111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54906,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.02,4,16.89,0.233368,2,0,Phytoplankton,-0.54906,-0.549058936429267,-0.584139632958102,7.75579589033826E-10,0.84082010991025,1.06389034524114
836,836,R�a de Vigo (NW Iberia),3,,2001-07-09,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,0,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,16.1,16.1,16.1,NA,NA,2.26,NA,mm3 m-3 mm-3,NA,NA,234306887.5,1738230166,4007213976,3583061889,1404172903,371951756.3,204683510.9,283915837.7,231094286.5,209085306.8,215688000.7,184875429.2,96839510.52,55022449.16,15719094.87,13754208.01,12444283.44,7931146.203,9445293.693,11471205.94,4439123.553,2291160.544,1193799.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46665,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.91,4,16.1,0.233368,2,0,Phytoplankton,-0.46665,-0.466646609695223,-0.494920178933785,1.51879461812627E-11,0.890282421923156,1.06058111846948
837,837,R�a de Vigo (NW Iberia),3,,2001-07-09,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,10,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,16.1,NA,16.1,NA,NA,7.51,NA,mm3 m-3 mm-3,NA,NA,43946385.41,884421006.4,1752362118,1256712739,523813716,149661061.7,136455673.9,145259265.8,127652082,92437714.59,143058367.8,77031428.82,50620653.23,21613755.45,12782787,20268513.1,21789167.11,11056122.49,10545278.55,14075575.08,903099.1143,91222.13276,136833.1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47077,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.86,4,16.1,0.233368,2,0,Phytoplankton,-0.47077,-0.470766227161671,-0.468222963777409,6.40837260339591E-08,0.758694965420427,0.994589637779402
838,838,R�a de Vigo (NW Iberia),3,,2001-07-09,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,20,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,16.1,NA,16.1,NA,NA,1.39,NA,mm3 m-3 mm-3,NA,NA,NA,164798945.3,413720750.9,146487951.4,51755485.76,58487468.82,77283165.52,117028793.5,50786080.2,50178379.76,19062503.27,10561266.87,3929773.718,1719276.002,1473665.144,284072.3581,97994.90585,76923.00148,173076.7533,76923.00148,19230.75037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73806,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.32,4,16.1,0.233368,2,0,Phytoplankton,-0.73806,-0.738057351625471,-0.738057351625471,1.62955951520001E-11,0.92397910594596,0.999996411708358
839,839,R�a de Vigo (NW Iberia),4,,2001-07-12,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,0,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,12.8,12.8,12.8,NA,NA,2.12,NA,mm3 m-3 mm-3,NA,NA,404297740.4,2104563580,3810367745,2174288749,799070283,74830530.86,121049388.2,169469143.4,142172076,66904506.35,58541443.05,26696832.32,23493212.44,24561085.74,18260932.83,13674169.55,8763150.491,2998431.842,1167413.571,384615.0074,115384.5022,115384.5022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62832,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.35,4,12.8,0.233368,2,0,Phytoplankton,-0.62832,-0.628316673575458,-0.643191621702485,1.13591228980404E-11,0.904727799676535,1.02366886570933
840,840,R�a de Vigo (NW Iberia),4,,2001-07-12,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,10,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,12.8,NA,12.8,NA,NA,9.93,NA,mm3 m-3 mm-3,NA,5538325.21,132919805.1,1041205140,1004349119,408609335.6,124386815.4,66026938.99,57223347.13,112245796.3,105643102.4,100356759.5,23578642.31,51087058.33,58946605.77,50299126.39,46752864.44,28543215.94,12314987.92,10508789.69,31197969.4,7553192.593,820999.1948,820999.1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27475,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.41,4,12.8,0.233368,2,0,Phytoplankton,-0.27475,-0.274751333116286,-0.308073763487918,0.000155311415909709,0.501773745635508,1.12128758321353
841,841,R�a de Vigo (NW Iberia),4,,2001-07-12,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,20,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,12.8,NA,12.8,NA,NA,1.06,NA,mm3 m-3 mm-3,NA,NA,11076650.42,282454585.7,381043990.5,138025166.7,79232326.79,68227836.96,61625143.06,59424245.09,63826041.02,17607183.73,13205387.8,6602693.899,5246057.148,1430742.858,1699973.364,1815357.866,2046126.87,499999.5096,115384.5022,249999.7548,76923.00148,76923.00148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55034,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.37,4,12.8,0.233368,2,0,Phytoplankton,-0.55034,-0.55033555406213,-0.604041836744145,3.48155799408968E-10,0.866107401806815,1.09757938137178
842,842,R�a de Vigo (NW Iberia),5,,2001-07-16,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,0,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,17.46,17.46,17.46,NA,NA,2.82,NA,mm3 m-3 mm-3,NA,NA,21973192.7,730608657.4,2241265656,2631812140,2261581854,923792645.1,376337848.2,200713519,100356759.5,125445949.4,40935142.9,34794871.46,24561085.74,16374057.16,27198152.38,2293135.682,3991754.706,2269111.833,615384.0119,538461.0104,38461.50074,19230.75037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67271,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.87,4,17.46,0.233368,2,0,Phytoplankton,-0.67271,-0.672714350271534,-0.737014716942446,1.78094385313708E-08,0.802232428547211,1.09559054710417
843,843,R�a de Vigo (NW Iberia),5,,2001-07-16,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,10,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,17.46,NA,17.46,NA,NA,5.25,NA,mm3 m-3 mm-3,NA,NA,27691626.05,437527691.6,1093810209,644863104.1,485406242.5,180473633.2,137592203.2,105643102.4,73176803.82,15680743.67,10610389.04,4715728.462,5108705.833,7909031.354,8185198.646,12829515.31,5140502.651,4016257.6,1730767.533,346153.5067,38461.50074,38461.50074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56815,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.78,4,17.46,0.233368,2,0,Phytoplankton,-0.56815,-0.568147554264966,-0.590524860651398,1.38837756899337E-08,0.807044707258114,1.03938196013623
844,844,R�a de Vigo (NW Iberia),5,,2001-07-16,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,20,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,17.46,NA,17.46,NA,NA,4.03,NA,mm3 m-3 mm-3,NA,NA,5493298.176,142825752.6,307178813.3,166832179,69201288.71,58161186.21,30712530.71,46068796.07,32906282.91,21937521.94,17550017.55,11003366.41,5108705.833,3987851.603,10823084.2,10732056.02,3401604.356,1565821.541,596153.2615,192307.5037,76923.00148,NA,19230.75037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4763,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.16,4,17.46,0.233368,2,0,Phytoplankton,-0.4763,-0.476303999607349,-0.506014709038302,1.56231178632578E-07,0.754928421054016,1.06238654007622
845,845,R�a de Vigo (NW Iberia),6,,2001-07-19,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,0,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,13.45,13.45,13.45,NA,NA,2.18,NA,mm3 m-3 mm-3,NA,NA,104372665.3,1483190508,3499230938,2825952989,1111453473,246303744,143058367.8,182674531.2,160665551.5,109765205.7,44513322.58,19460845.25,17085972.69,18751660.93,11532061.08,12830866.74,4651070.213,2304559.143,504122.3126,864209.6788,192307.5037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.60197,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.96,4,13.45,0.233368,2,0,Phytoplankton,-0.60197,-0.601971997557628,-0.653807803306111,4.80192030026975E-10,0.875665349560283,1.08611359919284
846,846,R�a de Vigo (NW Iberia),6,,2001-07-19,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,10,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,13.45,NA,13.45,NA,NA,2.45,NA,mm3 m-3 mm-3,NA,NA,87892770.82,884421006.4,1948707268,2038031517,1020107261,253103266.1,116647592.2,136455673.9,127652082,85835020.69,83634122.72,85835020.69,37415265.43,6602693.899,4553378.802,6939453.385,3401238.972,3116112.329,346153.5067,153846.003,173076.7533,57692.25111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.64853,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.73,4,13.45,0.233368,2,0,Phytoplankton,-0.64853,-0.64852860854565,-0.690371799392362,1.92006296665362E-10,0.873793089151818,1.06451790879738
847,847,R�a de Vigo (NW Iberia),6,,2001-07-19,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,20,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,13.45,NA,13.45,NA,NA,0.84,NA,mm3 m-3 mm-3,NA,NA,10986596.35,225225225.2,290518531.6,136401993.5,47310359.54,45109461.57,35214367.46,35214367.46,28611673.56,22008979.66,13754208.01,10315656.01,2456108.574,3438552.003,1589049.646,529683.2155,173076.7533,57692.25111,76923.00148,38461.50074,38461.50074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.62921,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.38,4,13.45,0.233368,2,0,Phytoplankton,-0.62921,-0.629208425943809,-0.681345343075048,1.26948547341088E-09,0.862366869107168,1.08285841463907
848,848,R�a de Vigo (NW Iberia),7,,2001-09-05,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,0,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,12.66,12.66,12.66,NA,NA,6.49,NA,mm3 m-3 mm-3,NA,NA,60921577.32,481834293.3,1219264105,1216657834,1534622858,1249779191,587352057.9,343448559.5,264970853.2,141317788.4,68450803.74,19872813.99,4416180.887,2984050.936,192307.5037,615384.0119,423076.5082,384615.0074,173076.7533,19230.75037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.80785,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4,4,12.66,0.233368,2,0,Phytoplankton,-0.80785,-0.807845559729906,-0.882605776010674,3.41723147878933E-08,0.823183508283644,1.09253670360918
849,849,R�a de Vigo (NW Iberia),7,,2001-09-05,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,10,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,12.66,NA,12.66,NA,NA,5.12,NA,mm3 m-3 mm-3,NA,NA,27691626.05,376606114.3,1178941664,1043225636,950787921.5,651465798,493001144.5,563429879.4,699885553.3,915573554,732899022.8,202482612.9,63826041.02,4401795.933,2456108.574,1473665.144,982443.4295,384615.0074,115384.5022,134615.2526,57692.25111,19230.75037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74016,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.98,4,12.66,0.233368,2,0,Phytoplankton,-0.74016,-0.740160356531626,-0.825375078748667,1.4576735217518E-07,0.756597661441889,1.11513061871577
850,850,R�a de Vigo (NW Iberia),7,,2001-09-05,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,20,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,12.66,NA,12.66,NA,NA,1.01,NA,mm3 m-3 mm-3,NA,NA,32693984.31,326939843.1,543838245.5,326869076.9,230343980.3,171112671.1,114075114.1,81168831.17,114075114.1,94331344.33,76781326.78,41681291.68,10279220.15,4912217.147,1133588.572,903845.2674,403845.7578,403845.7578,96153.75186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61134,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.19,4,12.66,0.233368,2,0,Phytoplankton,-0.61134,-0.61134049095109,-0.672955216970452,3.37241059987529E-07,0.792041090425942,1.10078715112777
851,851,R�a de Vigo (NW Iberia),8,,2001-10-08,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,0,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,15.23,15.23,15.23,NA,NA,7.38,NA,mm3 m-3 mm-3,NA,NA,98879367.17,1746868820,2702863221,986742602.6,627413127.4,429975430,278606528.6,315900315.9,309140839.2,231767707.2,170272786.8,137542080.1,315609951.7,209997283.1,51578280.05,15964705.73,3576919.569,1538460.03,1461537.028,1884613.536,269230.5052,38461.50074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58931,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.85,4,15.23,0.233368,2,0,Phytoplankton,-0.58931,-0.589312922510148,-0.612825049223234,7.11345348860157E-08,0.773229749398155,1.03990268148043
852,852,R�a de Vigo (NW Iberia),8,,2001-10-08,-8.7883,42.2358,phytoplankton,4,Niskin Bottles,,NA,NA,0.5,150,10,NA,Estimated from Biovolume,Cristina Gonz�lez,NA,,15.014,1157,35,5,8.2242,0.233368,2,0,15.23,NA,15.23,NA,NA,4.91,NA,mm3 m-3 mm-3,NA,NA,271377935.3,2353788214,3285742222,1114628539,878158288.6,620653226.5,336737388.9,303723919.4,246500572.2,191478123.1,114446694.3,72629632.89,59424245.09,101241306.5,46218857.29,12167186.69,2756211.583,703713.5956,645070.7959,645070.7959,29321.39982,58642.79963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69445,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.22,4,15.23,0.233368,2,0,Phytoplankton,-0.69445,-0.694447847712052,-0.712951509638965,5.1985242859257E-10,0.860670071649238,1.02664196074442
